"PLAN_CODE","PLAN_YEAR","CODE","INTERCHANGEABILITY","BLOC_SUBJECT_CODE","BLOC_TYPE","BLOC_LIMIT","BLOC_NAME_CZ","BLOC_NAME_EN","SEQ","NOTE_CZ","NOTE_EN","BLOC_NOTE_CZ","BLOC_NOTE_EN"
NIUIA24B,"2022",NPGR036,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0004",,,,
NIUIA24B,"2022",NPGR038,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0015",,,,
NIUIA24B,"2022",NPRG005,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0002",,,,
NIUIA24B,"2022",NPRG013,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0003",,,,
NIUIA24B,"2022",NPRG021,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0004",,,,
NIUIA24B,"2022",NPRG030,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0002",,,,
NIUIA24B,"2022",NPRG031,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0008",,,,
NIUIA24B,"2022",NPRG035,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0005",,,,
NIUIA24B,"2022",NPRG036,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0009",,,,
NIUIA24B,"2022",NPRG037,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0017",,,,
NIUIA24B,"2022",NPRG038,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0006",,,,
NIUIA24B,"2022",NPRG041,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0002",,,,
NIUIA24B,"2022",NPRG042,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0007",,,,
NIUIA24B,"2022",NPRG045,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0019",,,,
NIUIA24B,"2022",NPRG051,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0002",,,,
NIUIA24B,"2022",NPRG062,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0001",,,,
NIUIA24B,"2022",NPRX005,NPRG005,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0002",,,,
NIUIA24B,"2022",NPRX013,NPRG013,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0003",,,,
NIUIA24B,"2022",NPRX021,NPRG021,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0004",,,,
NIUIA24B,"2022",NPRX030,NPRG030,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0002",,,,
NIUIA24B,"2022",NPRX035,NPRG035,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0005",,,,
NIUIA24B,"2022",NPRX036,NPRG036,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0009",,,,
NIUIA24B,"2022",NPRX037,NPRG037,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0017",,,,
NIUIA24B,"2022",NPRX038,NPRG038,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0006",,,,
NIUIA24B,"2022",NPRX041,NPRG041,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0002",,,,
NIUIA24B,"2022",NPRX051,NPRG051,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0002",,,,
NIUIA24B,"2022",NSWI095,NSWI177,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0010",,,,
NIUIA24B,"2022",NSWI120,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0003",,,,
NIUIA24B,"2022",NSWI141,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0004",,,,
NIUIA24B,"2022",NSWI170,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0009",,,,
NIUIA24B,"2022",NSWI177,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0010",,,,
NIUIA24B,"2022",NSZZ026,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2022",NSZZ031,,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2022",NTIN060,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0007",,,,
NIUIA24B,"2022",NTIN061,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0014",,,,
NIUIA24B,"2022",NTIN071,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0017",,,,
NIUIA24B,"2022",NTIX061,NTIN061,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0014",,,,
NIUIA24B,"2022",NTIX071,NTIN071,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0017",,,,
NIUIA24B,"2022",NTVY014,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0004",,,,
NIUIA24B,"2022",NTVY015,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0005",,,,
NIUIA24B,"2023",ASE500129,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0001",,,,
NIUIA24B,"2023",ASE500130,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0002",,,,
NIUIA24B,"2023",NAIL028,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0002",,,,
NIUIA24B,"2023",NAIL062,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0016",,,,
NIUIA24B,"2023",NAIL119,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0015",,,,
NIUIA24B,"2023",NAIL120,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0001",,,,
NIUIA24B,"2023",NAIL121,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0008",,,,
NIUIA24B,"2023",NAIL126,NAIL028,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0002",,,,
NIUIA24B,"2023",NAIX062,NAIL062,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0016",,,,
NIUIA24B,"2023",NDBI025,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0013",,,,
NIUIA24B,"2023",NDBI045,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0011",,,,
NIUIA24B,"2023",NDBX025,NDBI025,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0013",,,,
NIUIA24B,"2023",NDMI002,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0005",,,,
NIUIA24B,"2023",NDMI011,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0015",,,,
NIUIA24B,"2023",NDMI098,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0009",,,,
NIUIA24B,"2023",NDMX011,NDMI011,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0015",,,,
NIUIA24B,"2023",NMAG351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NMAI054,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0011",,,,
NIUIA24B,"2023",NMAI055,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0005",,,,
NIUIA24B,"2023",NMAI057,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0006",,,,
NIUIA24B,"2023",NMAI058,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0012",,,,
NIUIA24B,"2023",NMAI059,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0018",,,,
NIUIA24B,"2023",NMAI069,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0003",,,,
NIUIA24B,"2023",NMAI073,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0010",,,,
NIUIA24B,"2023",NMAX055,NMAI055,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0005",,,,
NIUIA24B,"2023",NMAX059,NMAI059,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0018",,,,
NIUIA24B,"2023",NMAX073,NMAI073,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0010",,,,
NIUIA24B,"2023",NMMA351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NMNM351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NMSA351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NMTM314,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NOPT046,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0014",,,,
NIUIA24B,"2023",NOPX046,NOPT046,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0014",,,,
NIUIA24B,"2023",NPFL012,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0010",,,,
NIUIA24B,"2023",NPFL054,NPFL129,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0006",,,,
NIUIA24B,"2023",NPFL092,NPFL125,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0011",,,,
NIUIA24B,"2023",NPFL101,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0013",,,,
NIUIA24B,"2023",NPFL123,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0014",,,,
NIUIA24B,"2023",NPFL124,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0012",,,,
NIUIA24B,"2023",NPFL125,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0011",,,,
NIUIA24B,"2023",NPFL129,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0006",,,,
NIUIA24B,"2023",NPGR002,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0003",,,,
NIUIA24B,"2023",NPGR035,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0007",,,,
NIUIA24B,"2023",NPGR036,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0004",,,,
NIUIA24B,"2023",NPGR038,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0015",,,,
NIUIA24B,"2023",NPRG005,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0002",,,,
NIUIA24B,"2023",NPRG013,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0003",,,,
NIUIA24B,"2023",NPRG021,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0004",,,,
NIUIA24B,"2023",NPRG030,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0002",,,,
NIUIA24B,"2023",NPRG031,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0008",,,,
NIUIA24B,"2023",NPRG035,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0005",,,,
NIUIA24B,"2023",NPRG036,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0009",,,,
NIUIA24B,"2023",NPRG037,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0017",,,,
NIUIA24B,"2023",NPRG038,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0006",,,,
NIUIA24B,"2023",NPRG041,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0002",,,,
NIUIA24B,"2023",NPRG042,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0007",,,,
NIUIA24B,"2023",NPRG045,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0019",,,,
NIUIA24B,"2023",NPRG051,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0002",,,,
NIUIA24B,"2023",NPRG062,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0001",,,,
NIUIA24B,"2023",NPRX005,NPRG005,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0002",,,,
NIUIA24B,"2023",NPRX013,NPRG013,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0003",,,,
NIUIA24B,"2023",NPRX021,NPRG021,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0004",,,,
NIUIA24B,"2023",NPRX030,NPRG030,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0002",,,,
NIUIA24B,"2023",NPRX035,NPRG035,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0005",,,,
NIUIA24B,"2023",NPRX036,NPRG036,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0009",,,,
NIUIA24B,"2023",NPRX037,NPRG037,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0017",,,,
NIUIA24B,"2023",NPRX038,NPRG038,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0006",,,,
NIUIA24B,"2023",NPRX041,NPRG041,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0002",,,,
NIUIA24B,"2023",NPRX051,NPRG051,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0002",,,,
NIUIA24B,"2023",NSWI095,NSWI177,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0010",,,,
NIUIA24B,"2023",NSWI120,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0003",,,,
NIUIA24B,"2023",NSWI141,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0004",,,,
NIUIA24B,"2023",NSWI170,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0009",,,,
NIUIA24B,"2023",NSWI177,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0010",,,,
NIUIA24B,"2023",NSZZ026,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NSZZ031,,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2023",NTIN060,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0007",,,,
NIUIA24B,"2023",NTIN061,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0014",,,,
NIUIA24B,"2023",NTIN071,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0017",,,,
NIUIA24B,"2023",NTIX061,NTIN061,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0014",,,,
NIUIA24B,"2023",NTIX071,NTIN071,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0017",,,,
NIUIA24B,"2023",NTVY014,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0004",,,,
NIUIA24B,"2023",NTVY015,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0005",,,,
NIUIA24B,"2024",ASE500129,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0001",,,,
NIUIA24B,"2024",ASE500130,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0002",,,,
NIUIA24B,"2024",NAIL028,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0002",,,,
NIUIA24B,"2024",NAIL062,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0016",,,,
NIUIA24B,"2024",NAIL119,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0015",,,,
NIUIA24B,"2024",NAIL120,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0001",,,,
NIUIA24B,"2024",NAIL121,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0008",,,,
NIUIA24B,"2024",NAIL126,NAIL028,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0002",,,,
NIUIA24B,"2024",NAIX062,NAIL062,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0016",,,,
NIUIA24B,"2024",NDBI025,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0013",,,,
NIUIA24B,"2024",NDBI045,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0011",,,,
NIUIA24B,"2024",NDBX025,NDBI025,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0013",,,,
NIUIA24B,"2024",NDMI002,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0005",,,,
NIUIA24B,"2024",NDMI011,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0015",,,,
NIUIA24B,"2024",NDMI098,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0009",,,,
NIUIA24B,"2024",NDMX011,NDMI011,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0015",,,,
NIUIA24B,"2024",NMAG351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NMAI054,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0011",,,,
NIUIA24B,"2024",NMAI055,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0005",,,,
NIUIA24B,"2024",NMAI057,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0006",,,,
NIUIA24B,"2024",NMAI058,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0012",,,,
NIUIA24B,"2024",NMAI059,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0018",,,,
NIUIA24B,"2024",NMAI069,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0003",,,,
NIUIA24B,"2024",NMAI073,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0010",,,,
NIUIA24B,"2024",NMAX055,NMAI055,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0005",,,,
NIUIA24B,"2024",NMAX059,NMAI059,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0018",,,,
NIUIA24B,"2024",NMAX073,NMAI073,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0010",,,,
NIUIA24B,"2024",NMMA351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NMNM351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NMSA351,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NMTM314,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NOPT046,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0014",,,,
NIUIA24B,"2024",NOPX046,NOPT046,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0014",,,,
NIUIA24B,"2024",NPFL012,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0010",,,,
NIUIA24B,"2024",NPFL054,NPFL129,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0006",,,,
NIUIA24B,"2024",NPFL092,NPFL125,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0011",,,,
NIUIA24B,"2024",NPFL101,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0013",,,,
NIUIA24B,"2024",NPFL123,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0014",,,,
NIUIA24B,"2024",NPFL124,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0012",,,,
NIUIA24B,"2024",NPFL125,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0011",,,,
NIUIA24B,"2024",NPFL129,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0006",,,,
NIUIA24B,"2024",NPGR002,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0003",,,,
NIUIA24B,"2024",NPGR035,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0007",,,,
NIUIA24B,"2024",NPGR036,,"7348",B,25,Povinně volitelné předměty IUI Bc. skupina I.,,"02/004/0004",,,,
NIUIA24B,"2024",NPGR038,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0015",,,,
NIUIA24B,"2024",NPRG005,,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0002",,,,
NIUIA24B,"2024",NPRG013,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0003",,,,
NIUIA24B,"2024",NPRG021,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0004",,,,
NIUIA24B,"2024",NPRG030,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0002",,,,
NIUIA24B,"2024",NPRG031,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0008",,,,
NIUIA24B,"2024",NPRG035,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0005",,,,
NIUIA24B,"2024",NPRG036,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0009",,,,
NIUIA24B,"2024",NPRG037,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0017",,,,
NIUIA24B,"2024",NPRG038,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0006",,,,
NIUIA24B,"2024",NPRG041,,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0002",,,,
NIUIA24B,"2024",NPRG042,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0007",,,,
NIUIA24B,"2024",NPRG045,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0019",,,,
NIUIA24B,"2024",NPRG051,,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0002",,,,
NIUIA24B,"2024",NPRG062,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0001",,,,
NIUIA24B,"2024",NPRX005,NPRG005,"7347",A,,Povinné předměty IUI Bc.,,"02/003/0002",,,,
NIUIA24B,"2024",NPRX013,NPRG013,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0003",,,,
NIUIA24B,"2024",NPRX021,NPRG021,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0004",,,,
NIUIA24B,"2024",NPRX030,NPRG030,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0002",,,,
NIUIA24B,"2024",NPRX035,NPRG035,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0005",,,,
NIUIA24B,"2024",NPRX036,NPRG036,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0009",,,,
NIUIA24B,"2024",NPRX037,NPRG037,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0017",,,,
NIUIA24B,"2024",NPRX038,NPRG038,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0006",,,,
NIUIA24B,"2024",NPRX041,NPRG041,"7349",B,10,Povinně volitelné předměty IUI Bc. skupina II.,,"02/005/0002",,,,
NIUIA24B,"2024",NPRX051,NPRG051,"7350",B,10,Povinně volitelné předměty IUI Bc. skupina III.,,"02/006/0002",,,,
NIUIA24B,"2024",NSWI095,NSWI177,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0010",,,,
NIUIA24B,"2024",NSWI120,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0003",,,,
NIUIA24B,"2024",NSWI141,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0004",,,,
NIUIA24B,"2024",NSWI170,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0009",,,,
NIUIA24B,"2024",NSWI177,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0010",,,,
NIUIA24B,"2024",NSZZ026,NSZZ031,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NSZZ031,,"7345",A,,Bakalářská práce,,"02/001/0001",,,,
NIUIA24B,"2024",NTIN060,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0007",,,,
NIUIA24B,"2024",NTIN061,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0014",,,,
NIUIA24B,"2024",NTIN071,,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0017",,,,
NIUIA24B,"2024",NTIX061,NTIN061,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0014",,,,
NIUIA24B,"2024",NTIX071,NTIN071,"7346",A,,Společné povinné předměty informatika Bc.,,"02/002/0017",,,,
NIUIA24B,"2024",NTVY014,,"7353",C,,Společné doporučené volitelné předměty informatika Bc. AJ,,"02/007/0004",,,,
