"KOD","USTAV","FAKULTA","PRIJMENI","JMENO","TITULPRED","TITULZA"
"11862","32-UTF","11320",Čížek,Martin,doc. RNDr.,Ph.D.
"12704","32-KFNT","11320",Čížek,Jakub,prof. Mgr.,Ph.D.
"13616","32-UTF","11320",Ringel,Matouš,RNDr.,
"11864","32-#EXT","11320",Čihák,Pavel,,
"11865","32-STUD","11320",Čerych,Jan,,
"11866","32-STUD","11320",Černý,X.,,
"11867","32-KFM","11320",Černá,Regina,,
"11868","32-FUUK","11320",Čápek,Vladislav,Prof. RNDr.,DrSc.
"11869","32-KPMS","11320",Čapek,Václav,RNDr.,Ph.D.
"13396","32-KG","11320",Čadek,Ondřej,prof. RNDr.,CSc.
"12382","32-KPMS","11320",Cipra,Tomáš,prof. RNDr.,DrSc.
"12706","32-KFM","11320",Cieslar,Miroslav,doc. RNDr.,CSc.
"12383","32-KFA","11320",Carhart,R.,,
"12384","32-SISAL","11320",Calda,Jiří,Mgr.,
"12385","32-KDM","11320",Calda,Emil,doc. RNDr.,CSc.
"12386","32-KAM","11320",Caha,Rostislav,RNDr.,Ph.D.
"12387","32-MUUK","11320",Bureš,Jarolím,,
"12388","32-KCHFO","11320",Burda,Jaroslav,prof. RNDr. Ing.,DrSc.
"12393","32-KFA","11320",Brechler,Josef,doc. RNDr.,CSc.
"12394","32-KTIML","11320",Božovský,Petr,RNDr.,CSc.
"12396","32-FUUK","11320",Bok,Jiří,doc. RNDr.,CSc.
"12397","32-KPMS","11320",Bodlák,Karel,RNDr.,Ph.D.
"12398","32-KDM","11320",Boček,Leo,doc. RNDr.,CSc.
"12400","32-KCHFO","11320",Bílek,Oldřich,RNDr.,
"12401","32-UTF","11320",Bičák,Jiří,prof. RNDr.,"DrSc., dr. h. c."
"12402","32-KA","11320",Bican,Ladislav,prof. RNDr.,DrSc.
"13480","32-KTV","11320",Fidler,Vladimír,,
"13549","32-KPMS","11320",Kraus,Andrea,Mgr.,"M.Sc., Ph.D."
"11977","32-KVOF","11320",Kudrnová,Hana,Mgr.,
"13581","32-KJP","11320",Zollitsch,Kim,,BA
"13582","32-KFM","11320",Šlapáková,Michaela,RNDr.,Ph.D.
"11979","32-FUUK","11320",Hofbauerová,Kateřina,RNDr.,Ph.D.
"11980","32-AUUK","11320",Karjalainen,Marie,Mgr.,Ph.D.
"11983","32-UJFAV","11320",Mikula,Pavol,RNDr.,DrSc.
"11986","32-#EXT","11320",Mačák,Karel,Doc. Ing.,CSc.
"55134","32-UTIAAV","11320",Beran,Zdeněk,,
"11988","32-CVUT","11320",Vlček,Miroslav,Prof.RNDr.,DrSc.
"11989","32-UFAL","11320",Bémová,Alevtina,,
"11991","32-MUAV","11320",Fiedler,Miroslav,Prof. RNDr.,DrSc.
"11993","32-GFUAV","11320",Čermák,Vladimír,RNDr.,DrSc.
"11994","32-GFUAV","11320",Babuška,Vladislav,RNDr.,DrSc.
"11998","32-KPMS","11320",Píšek,Milan,Ing.,CSc.
"11999","32-KG","11320",Špičák,Aleš,RNDr.,CSc.
"12001","32-UFEAV","11320",Matějec,Vlastimil,Ing.,CSc.
"12002","32-#EXT","11320",Brabec,Viktor,prof. RNDr.,DrSc.
"12008","32-KAM","11320",Turzík,Daniel,doc. RNDr.,CSc.
"12009","32-PRFUK","11320",Horák,Richard,Doc. RNDr.,CSc.
"12010","32-MBUAV","11320",Janáček,Karel,,
"12011","32-#EXT","11320",Jarolím,Petr,RNDr. et MUDr.,DrSc.
"12012","32-#EXT","11320",Kellner,Vladimír,Ing.,
"12013","32-#EXT","11320",Kleinwachter,Vladimír,Doc. RNDr.,CSc.
"11092","32-UCJF","11320",Kupčo,Alexander,doc. Mgr.,Ph.D.
"11093","32-#EXT","11320",Dressel,Martin,Prof. Dr.,
"12634","32-KFA","11320",Kašpar,Marek,RNDr.,Ph.D.
"11095","32-#EXT","11320",Pflug,Georg Ch.,Profesor,
"11096","32-#EXT","11320",Pištora,Jaromír,prof. Ing.,CSc.
"11097","32-KDM","11320",Voráčová,Šárka,Mgr.,Ph.D.
"12635","32-UMCHAV","11320",Quadrat,Otakar,Ing.,DrSc.
"11101","32-KAM","11320",Smolíková,Petra,RNDr.,Ph.D.
"11104","32-KAM","11320",Jelínková,Eva,RNDr. Mgr.,Ph.D.
"11105","32-IUUK","11320",Jelínek,Vít,doc. RNDr.,Ph.D.
"11106","32-UFAL","11320",Hejna,Martin,Mgr.,
"11107","32-UFAL","11320",Kolovratník,David,Mgr.,
"11110","32-STUD","11320",Vanžura,Jiří,doc. RNDr.,CSc.
"11111","32-MUUK","11320",Lanzendörfer,Martin,Mgr.,Ph.D.
"11112","32-MUUK","11320",Průša,Vít,doc. Mgr.,Ph.D.
"11113","32-#PRX","11320",Němcová,Jana,Mgr.,Ph.D.
"11114","32-UFAL","11320",Semecký,Jiří,RNDr.,Ph.D.
"11115","32-KAM","11320",Krylová,Naděžda,RNDr.,CSc.
"11116","32-CVUT","11320",Železný,Filip,prof. Ing.,Ph.D.
"11117","32-KAM","11320",Erzin,Adil,,
"11118","32-#EXT","11320",Markoš,Peter,RNDr.,CSc.
"11121","32-#EXT","11320",Frank,András,Prof.,
"11122","32-#EXT","11320",Renner,R.S.,Ass. Professsor,PhD.
"11123","32-#EXT","11320",Tichý,Pavel,Ing.,PhD.
"10930","32-#EXT","11320",Pokorný,Zdeněk,Doc. RNDr.,CSc.
"10931","32-CVUT","11320",Voves,Jan,doc. RNDr.,CSc.
"10932","32-MUNI","11320",Musilová,Jana,Prof. RNDr.,CSc.
"10933","32-STUD","11320",Novák,Stanislav,prof. RNDr.,CSc.
"10935","32-KPMS","11320",Swart,Jan,Dr.,
"10936","32-FUUK","11320",Fukal,Ladislav,,
"10937","32-KSI","11320",Žďára,Vít,Mgr.,
"10846","32-#EXT","11320",Björn,Anders,Prof.,
"12987","32-STUD","11320",Björn,Jana,doc. dr.,
"10847","32-KSI","11320",Alda,Martin,Dr.,MD
"10848","32-#EXT","11320",Zahradník,Rudolf,Prof. RNDr.,DrSc.
"10849","32-OPMK","11320",Oliva,Karel,doc. RNDr.,Dr.
"10850","32-KFKL","11320",Holý,Václav,prof. RNDr.,CSc.
"12988","32-KFKL","11320",Daniš,Stanislav,doc. RNDr.,Ph.D.
"10852","32-KA","11320",Ščerbakov,Viktor,,
"10853","32-KJP","11320",Kashdan,Jay Michael,,BA
"10854","32-KDSS","11320",Hnětynka,Petr,doc. RNDr.,Ph.D.
"10855","32-KSI","11320",Mann,Heřman,Doc. Ing.,DrSc.
"10856","32-AUUK","11320",Kawka,Adéla,Dr.,Ph.D.
"10857","32-KPMS","11320",Vencálek,Ondřej,Mgr.,Ph.D.
"12990","32-KG","11320",Vavryčuk,Václav,RNDr.,DrSc.
"10859","32-KG","11320",Horáček,Jaromír,Ing.,DrSc.
"10863","32-KFKL","11320",Prchal,Jiří,doc. RNDr.,Ph.D.
"10864","32-KFKL","11320",Dopita,Milan,RNDr.,Ph.D.
"12082","32-#EXT","11320",Janeba,Daniel,Dr. Ing.,
"12083","32-KDSS","11320",Tvrdík,Pavel,prof. Ing.,CSc.
"12084","32-#EXT","11320",Jiřina,Marcel,doc. RNDr. Ing.,Ph.D.
"12730","32-STUD","11320",Krátký,Michal,prof. Ing.,Ph.D.
"12087","32-KDSS","11320",Bulej,Lubomír,doc. Ing.,Ph.D.
"12088","32-KDSS","11320",Bureš,Tomáš,prof. RNDr.,Ph.D.
"12090","32-KMA","11320",Honzík,Petr,doc. Mgr.,Ph.D.
"12091","32-KNM","11320",Švadlenka,Karel,RNDr.,Ph.D.
"12254","32-KCHFO","11320",Andrej,Ladislav,RNDr.,CSc.
"12255","32-UJFAV","11320",Spurný,František,prof. Ing.,DrSc.
"12257","32-#EXT","11320",Žáček,František,,CSc.
"12260","32-CPAS","11320",Kratochvíl,Milan,Mgr. Bc.,
"12261","32-#EXT","11320",Herbst,Tomáš,RNDr.,CSc.
"12262","32-KPMS","11320",Fialka,Jiří,RNDr.,Ph.D.
"12263","32-KPMS","11320",Outrata,Jiří,doc. Ing.,DrSc.
"12265","32-CPAS","11320",Šroller,Vít,RNDr.,
"12266","32-CBAS","11320",Němeček,Libor,Mgr.,
"12267","32-KOBAAS","11320",Souček,Leoš,RNDr. Ing.,
"12403","32-#EXT","11320",Jiruše,Jaroslav,Ing.,Dr.
"12404","32-KMF","11320",Cimrová,Věra,doc. RNDr.,CSc.
"12406","32-KAM","11320",Mareš,Martin,Mgr.,Ph.D.
"12407","32-KPMS","11320",Marek,Tomáš,Mgr.,Ph.D.
"12408","32-KNM","11320",Marek,Ivo,prof. RNDr.,DrSc.
"12409","32-KPMS","11320",Mandl,Petr,prof. RNDr.,DrSc.
"12410","32-KDF","11320",Mandíková,Dana,RNDr.,CSc.
"12411","32-FUUK","11320",Mančal,Tomáš,doc. Mgr.,Ph.D.
"12413","32-KCHFO","11320",Malý,Petr,prof. RNDr.,DrSc.
"12414","32-KMA","11320",Malý,Jan,prof. RNDr.,DrSc.
"12415","32-KFKL","11320",Havela,Ladislav,doc. RNDr.,CSc.
"12416","32-MUUK","11320",Málek,Josef,prof. RNDr.,"CSc., DSc."
"12418","32-KTIML","11320",Majerech,Vladan,Mgr.,Dr.
"12420","32-UCJF","11320",Macková,Anna,doc. RNDr.,Ph.D.
"12422","32-KMA","11320",Lukeš,Jaroslav,prof. RNDr.,DrSc.
"11599","32-KFA","11320",Halenka,Tomáš,doc. RNDr.,CSc.
"11601","32-UFAL","11320",Hajičová,Eva,prof. PhDr.,DrSc.
"11602","32-UTF","11320",Hadrava,Petr,doc. RNDr.,DrSc.
"11604","32-KFPP","11320",Gronych,Tomáš,RNDr.,CSc.
"11605","32-FUUK","11320",Grill,Roman,prof. RNDr.,CSc.
"11606","32-KTIML","11320",Gregor,Petr,doc. Mgr.,Ph.D.
"11607","32-KFPP","11320",Glosík,Juraj,prof. RNDr.,DrSc.
"11608","32-KTIML","11320",Glasnák,Vladimír,RNDr.,Ph.D.
"11609","32-#EXT","11320",Burns,Joseph,Prof.,
"11610","32-KSI","11320",Bezstarosti,Pavel,Mgr.,
"11612","32-#EXT","11320",Bešta,Miloslav,RNDr.,
"12014","32-UMCHAV","11320",Koňák,Čestmír,doc. RNDr.,DrSc.
"12015","32-#EXT","11320",Kozubek,Stanislav,RNDr.,DrSc.
"12016","32-#EXT","11320",Kypr,Jaroslav,RNDr.,DrSc.
"12017","32-FZUAV","11320",Mareš,Jiří A.,RNDr.,CSc.
"12019","32-UMCHAV","11320",Meissner,Bohuslav,Doc. Ing.,CSc.
"12020","32-PRFUK","11320",Nauš,Jan,prof.,
"12022","32-MUNI","11320",Ohlídal,Ivan,Prof. RNDr.,DrSc.
"12024","32-#EXT","11320",Paleček,Emil,prof. RNDr.,DrSc.
"12025","32-FEL","11320",Dont,Miroslav,,
"13063","32-UMCHAV","11320",Raab,Miroslav,prof.,CSc.
"12026","32-CVUT","11320",Kočandrlová,Milada,Doc. RNDr.,CSc.
"12028","32-FZUAV","11320",Rosa,Jan,Ing.,CSc.
"12029","32-CSI","11320",Šup,Rudolf,PhDr.,
"12030","32-#EXT","11320",Daněček,Josef,prof. RNDr.,CSc.
"12031","32-FJFI","11320",Janout,Zdeněk,prof. Ing.,CSc.
"12032","32-FJFI","11320",Maršák,Zlatěk,Doc. RNDr.,CSc.
"12035","32-#EXT","11320",Šesták,Zdeněk,RNDr.,DrSc.
"13600","32-KFNT","11320",Řezníček,Richard,RNDr.,Ph.D.
"13605","32-KFPP","11320",Klusoň,Jan,Mgr.,Ph.D.
"12641","32-#EXT","11320",Vorlíčková,Michaela,prof. RNDr.,DrSc.
"12038","32-FGUAV","11320",Vyskočil,František,Prof. RNDr.,DrSc.
"12039","32-#EXT","11320",Vetterl,Vladimír,prof. RNDr.,DrSc.
"12041","32-FZUAV","11320",Mašek,Karel,RNDr.,DrSc.
"12642","32-UTAV","11320",Machová,Anna,Ing.,CSc.
"12042","32-KCHFO","11320",Rus,Bedřich,Ing.,Ph.D.
"12044","32-UFCHAV","11320",Thiam,Michel,Mgr.,Dr.
"12045","32-STUD","11320",Vandas,Marek,RNDr.,DrSc.
"12046","32-UJFAV","11320",Bém,Pavel,RNDr.,CSc.
"12047","32-UJFAV","11320",Brabec,Vlastislav,RNDr.,CSc.
"12049","32-#EXT","11320",Došlý,Ondřej,Prof. RNDr.,CSc.
"12050","32-PRFUK","11320",Lenc,Michal,Prof. RNDr.,CSc.
"12051","32-SLU","11320",Lichard,Peter,prof. Ing.,DrSc.
"12645","32-UFCHAV","11320",Pick,Štěpán,RNDr.,CSc.
"12055","32-VSE","11320",Kodera,Jan,prof. RNDr. Ing.,CSc.
"12646","32-SLU","11320",Ramík,Jaroslav,prof. RNDr.,CSc.
"12056","32-VUT","11320",Franců,Jan,prof. RNDr.,CSc.
"12058","32-#EXT","11320",Fischer,Alexandr,Doc. RNDr.,CSc.
"12059","32-MUAV","11320",John,Kamil,RNDr.,DrSc.
"12647","32-MUAV","11320",Krejčí,Pavel,RNDr.,CSc.
"12060","32-VSCHT","11320",Kubíček,Milan,Prof. RNDr.,CSc.
"12062","32-KMA","11320",Lang,Jan,Dr. Mgr.,Ph.D.
"12648","32-MUAV","11320",Markl,Martin,RNDr.,DrSc.
"12064","32-#EXT","11320",Močkoř,Jiří,Prof. RNDr.,DrSc.
"12065","32-#EXT","11320",Mózer,Ján,Doc. RNDr.,CSc.
"12066","32-#EXT","11320",Neumann,František,Prof. RNDr,DrSc.
"12649","32-#EXT","11320",Novotný,Dušan,doc. RNDr.,CSc.
"12067","32-#EXT","11320",Okrouhlík,Miloslav,doc. Ing.,CSc.
"12072","32-MUAV","11320",Vitásek,Emil,RNDr.,CSc.
"12073","32-MUAV","11320",Práger,Milan,RNDr.,CSc.
"10938","32-KSI","11320",Nečaský,Martin,doc. Mgr.,Ph.D.
"10940","32-AUUK","11320",Šidlichovský,Miloš,RNDr.,DrSc.
"10941","32-KAM","11320",Tesař,Marek,RNDr.,
"10943","32-KAM","11320",Lidický,Bernard,RNDr.,Ph.D.
"10944","32-IUUK","11320",Hladký,Jan,Mgr.,Ph.D.
"10946","32-IUUK","11320",Krčál,Marek,Mgr.,Ph.D.
"10947","32-FUUK","11320",Shrbená,Jiřina,,
"10948","32-FUUK","11320",Lipovová,Petra,,
"10949","32-FUUK","11320",Rauch,Pavel,,
"10950","32-SISAL","11320",Hrušová,Jiřina,RNDr.,
"10951","32-KTIML","11320",Surynek,Pavel,doc. RNDr.,Ph.D.
"10952","32-STUD","11320",Bella,Peter,Mgr.,
"12995","32-#EXT","11320",Dostál,Luboš,Mgr.,
"10955","32-MUUK","11320",Křižka,Libor,Mgr.,Ph.D.
"10956","32-MUUK","11320",Pokorný,Dušan,doc. RNDr.,Ph.D.
"10957","32-KSI","11320",Pavlica,Dušan,,
"12996","32-SISAL","11320",Farská,Jana,Mgr.,
"10958","32-#EXT","11320",Došlá,Zuzana,prof. RNDr.,DSc.
"10959","32-#EXT","11320",Staněk,Svatoslav,Prof. RNDr.,CSc.
"10960","32-#EXT","11320",Shapiro,Serge,Prof.,
"10961","32-KAM","11320",Kencl,Lukáš,Mgr.,
"12997","32-KDSS","11320",Parízek,Pavel,doc. RNDr.,Ph.D.
"10962","32-MUUK","11320",Ulrychová,Eva,RNDr.,Ph.D.
"10964","32-KTIML","11320",Vejnarová,Jiřina,doc. RNDr.,CSc.
"12998","32-MUNI","11320",Kapička,Vratislav,prof. RNDr.,DrSc.
"10965","32-KDSS","11320",Štuller,Julius,Ing.,CSc.
"10968","32-#EXT","11320",Stach,Vojtěch,Doc. RNDr.,CSc.
"12999","32-#EXT","11320",Adámek,Petr,doc. PaedDr.,Ph.D.
"10970","32-#EXT","11320",Jirásko,Josef,doc. RNDr.,CSc.
"10972","32-KTIML","11320",Zajíček,Ondřej,Mgr.,
"13000","32-KMF","11320",Šomvársky,Ján,,CSc.
"11124","32-KFPP","11320",Šikola,Tomáš,prof. RNDr.,CSc.
"12938","32-#EXT","11320",Velič,Dušan,Doc. Ing.,PhD.
"11125","32-MUNI","11320",Pala,Karel,doc. PhDr.,CSc.
"12760","32-#EXT","11320",Wagner,Uli,Dr.,
"12811","32-KFA","11320",Fuka,Vladimír,Mgr.,Ph.D.
"10865","32-#EXT","11320",McEwen,Keith,Prof. Dr.,
"10866","32-FZUAV","11320",Vašek,Petr,Ing.,CSc.
"10868","32-MUNI","11320",Horová,Ivanka,Prof.RNDr.,CSc.
"12269","32-IBSSRO","11320",Sikora,"Milan,j.",Ing.,
"12270","32-KA","11320",Kučera,Radan,prof. RNDr.,DSc.
"12271","32-KPMS","11320",Šrámek,Jan,Mgr.,
"12273","32-KPMS","11320",Koch,Roman,Mgr.,
"12274","32-KPMS","11320",Laušmanová,Monika,RNDr.,CSc.
"12275","32-#EXT","11320",Šebek,Pavel,Mgr.,
"12277","32-CHMU","11320",Janoušek,Martin,RNDr.,
"12278","32-KPMS","11320",Bohumský,Petr,Mgr.,
"12279","32-KPMS","11320",Marosi,Gabriel,Mgr.,
"12281","32-APAS","11320",Semela,Pavel,RNDr.,
"12282","32-#EXT","11320",Furst,,,
"78032","32-KMA","11320",KMA,A,,
"12300","32-#EXT","11320",Maňas,Miroslav,prof. RNDr.,DrSc.
"12800","32-KFPP","11320",Jeřáb,Martin,RNDr.,Ph.D.
"10724","32-MUUK","11320",Voců,Michal,Mgr.,
"10725","32-KFKL","11320",Javorský,Pavel,prof. Mgr.,Dr.
"10726","32-KFPP","11320",Pekárek,Stanislav,prof. Ing.,CSc.
"10727","32-#EXT","11320",Hlína,Jan,RNDr.,CSc.
"10728","32-KDM","11320",Hromadová,Jana,RNDr.,Ph.D.
"10731","32-KCHFO","11320",Zamastil,Jaroslav,doc. Mgr.,Ph.D.
"10732","32-KDSS","11320",Ježek,Pavel,Mgr.,Ph.D.
"10733","32-KMF","11320",Chvosta,Petr,prof. RNDr.,CSc.
"10734","32-IUUK","11320",Šámal,Robert,doc. Mgr.,Ph.D.
"11520","32-KPMS","11320",Rexová,Patrícia,Mgr.,
"11521","32-KPMS","11320",Omelka,Marek,doc. Ing.,Ph.D.
"12954","32-KPMS","11320",Šimeček,Petr,Mgr.,Ph.D.
"11523","32-KFKL","11320",Kolorenč,Jindřich,Mgr.,Ph.D.
"11524","32-KFM","11320",Král,Robert,doc. Dr. rer. nat.,Ph.D.
"11525","32-KG","11320",Gallovič,František,prof. RNDr.,Ph.D.
"12955","32-KCHFO","11320",Pospíšil,Miroslav,doc. RNDr.,Ph.D.
"11526","32-KPMS","11320",Klášterecký,Petr,Mgr.,Ph.D.
"11613","32-KA","11320",Beran,Ladislav,,
"11614","32-KPMS","11320",Beneš,Viktor,prof. RNDr.,DrSc.
"11615","32-KSI","11320",Beneš,Antonín,RNDr.,Ph.D.
"11617","32-KFA","11320",Bednář,Jan,prof. RNDr.,CSc.
"12738","32-KSI","11320",Vohnoutová,Marta,Ing.,
"11837","32-#EXT","11320",Fašangová,Eva,Mgr.,Ph.D.
"12696","32-KPMS","11320",Fabian,Václav,prof. RNDr.,
"12697","32-KPMS","11320",Fabian,František,prof. Ing.,CSc.
"11840","32-KDM","11320",Ernestová,Martina,Mgr.,Ph.D.
"11842","32-KA","11320",El Bashir,Robert,Mgr.,Ph.D.
"12698","32-KA","11320",Měska,Jiří,RNDr.,
"11843","32-KFPP","11320",Eckertová,Ludmila,,
"11845","32-KSVI","11320",Dvořák,Tomáš,doc. RNDr.,CSc.
"11846","32-KDF","11320",Dvořák,Leoš,doc. RNDr.,CSc.
"12374","32-UCJF","11320",Vorobel,Vít,Ing.,Ph.D.
"12375","32-MUUK","11320",Koukal,Jan,Dr.,CSc.
"12377","32-MUUK","11320",Kolovrat,Jiří,RNDr.,CSc.
"12378","32-MUUK","11320",Procházka,Petr,RNDr. Ing.,DrSc.
"12379","32-UCJF","11320",Nosek,Dalibor,doc. RNDr.,Dr.
"12380","32-KFNT","11320",Nižňanský,Daniel,doc. RNDr.,Dr.
"12381","32-UTF","11320",Niederle,Jiří,prof. RNDr.,DrSc.
"11356","32-MUUK","11320",Netuka,Ivan,prof. RNDr.,DrSc.
"12797","32-AUUK","11320",Ebr,Jan,Mgr.,Ph.D.
"11358","32-IUUK","11320",Nešetřil,Jaroslav,prof. RNDr.,DrSc.
"11359","32-KFPP","11320",Němeček,Zdeněk,prof. RNDr.,DrSc.
"11361","32-KFNT","11320",Nejezchleba,Martin,Mgr.,
"18727","32-KSI","11320",Havlíček,Štefan,RNDr.,
"18729","32-KSI","11320",Kutáč,Daniel,Ing.,
"19657","32-#EXT","11320",Šutta,Pavol,Doc. RNDr.,Ph.D.
"20303","32-#EXT","11320",Svoreň,Ján,Doc. RNDr.,DrSc.
"20304","32-#EXT","11320",Bland,Philip A.,Dr.,
"61491","32-KTIML","11320",Zápotocký,Martin,RNDr.,Ph.D.
"24271","32-KPMS","11320",Chudoba,Martin,Mgr. et Mgr.,
"24305","32-KPMS","11320",Zahradník,Petr,RNDr.,
"67112","32-FUUK","11320",Hrubý,Martin,prof. Mgr.,"Ph.D., DSc."
"24737","32-KFNT","11320",Varga,Emil,Mgr.,Ph.D.
"24941","32-UCJF","11320",Heller,Matthieu,,
"52402","32-VSE","11320",Strossa,Petr,doc. RNDr.,CSc.
"20952","32-KA","11320",Krhovják,Jan,,
"23365","32-#EXT","11320",Struengmann,Lutz,Prof. Dr.,
"24292","32-KPMS","11320",Plašil,Miroslav,Ing.,Ph.D.
"24727","32-KPMS","11320",Marada,Tomáš,RNDr.,
"18915","32-KFA","11320",Zíková,Naděžda,RNDr.,Ph.D.
"19915","32-#EXT","11320",Zlotnicki,Jacques,Dr.,
"19473","32-FZUAV","11320",Šesták,Jaroslav,Prof. Ing.,DrSc.
"25058","32-KPMS","11320",Molnár,Martin,Mgr.,
"23026","32-#EXT","11320",Benczúr,András,Prof.,
"22740","32-KSVI","11320",Fürbach,Radek,Mgr.,
"18572","32-MUNI","11320",Schmidt,Eduard,Prof. RNDr.,CSc.
"22943","32-#EXT","11320",Klíma,Vlastimil,RNDr.,
"20202","32-KSVI","11320",Píš,Ľuboš,Mgr.,
"21504","32-#EXT","11320",Ivins,Erik R.,Dr.,
"18696","32-KDSS","11320",Petříček,Tomáš,Mgr.,Ph.D.
"18679","32-#EXT","11320",Dobeš,Ferdinand,,
"18681","32-#EXT","11320",Fabian,Jaroslav,Prof. Dr.,
"20282","32-#EXT","11320",Torres,Guillermo,Dr.,
"22545","32-#EXT","11320",Wood,David,Prof.,
"19613","32-#EXT","11320",Wilczynski,Henryk,Prof.,
"23985","32-KPMS","11320",Hendrych,Radek,RNDr.,Ph.D.
"12179","32-MUNI","11320",Janík,Tomáš,prof. PhDr.,"M.Ed., Ph.D."
"24290","32-#EXT","11320",Zwanzig,Silvelyn,,
"19460","32-#EXT","11320",Berka,Petr,prof. Ing.,CSc.
"20552","32-UCJF","11320",Bielčíková,Jana,doc. RNDr.,Ph.D.
"23675","32-KJP","11320",Ferner,Dennis,,BA
"23676","32-KJP","11320",Mašek,Vojtěch,Mgr.,Ph.D.
"22379","32-KPMS","11320",Šedivý,Ondřej,Mgr.,Ph.D.
"22565","32-KAM","11320",Skoková,Adéla,Mgr.,
"24081","32-KPMS","11320",Kaluža,Jan,Mgr.,
"24142","32-KPMS","11320",Nagy,Stanislav,doc. Mgr.,Ph.D.
"19877","32-KA","11320",Buss,Samuel,prof.,
"19924","32-KPMS","11320",Voříšek,Jan,RNDr.,Ph.D.
"21159","32-KAM","11320",Chodounský,David,RNDr.,Ph.D.
"22786","32-KCHFO","11320",Mics,Zoltán,Mgr.,Ph.D.
"25060","32-KAM","11320",Francis,Mathew,,
"24620","32-SISAL","11320",Musílek,Jan,Mgr.,
"25211","32-FUUK","11320",Zázvorka,Jakub,RNDr.,Ph.D.
"18593","32-#EXT","11320",Sinha,Ajana,Dr.,Ph.D.
"21515","32-KSVI","11320",Jan,Jiří,prof. Ing.,CSc.
"21518","32-#EXT","11320",Scarpa,Giuseppe,Dr.,
"21519","32-#EXT","11320",Kang,Mihyun,Dr.,
"18740","32-KCHFO","11320",Benda,Ladislav,Mgr.,Ph.D.
"19597","32-#EXT","11320",Kuznetsov,Sergey,Prof.,
"20260","32-KTIML","11320",Syme,Don,,
"19864","32-UFAL","11320",Novák,Michal,Mgr.,Ph.D.
"19489","32-CVUT","11320",Hnilica,František,doc. RNDr.,CSc.
"21082","32-KJP","11320",Mikuláš,Martin,Mgr.,Ph.D.
"22187","32-UFAL","11320",Musil,Tomáš,Mgr.,
"24329","32-KFKL","11320",Custers,Jeroen,Dr. rer. nat.,
"24934","32-KFNT","11320",Šoltésová,Mária,RNDr.,Ph.D.
"20511","32-KA","11320",Říha,Zdeněk,Mgr. Ing.,Ph.D.
"19757","32-KFKL","11320",Čermák,Petr,RNDr.,Ph.D.
"77604","32-FUUK","11320",Binarová,Pavla,doc. RNDr.,CSc.
"18571","32-FUUK","11320",Maryško,Miroslav,Ing.,CSc.
"18994","32-#EXT","11320",Šavel,Jan,Doc. Ing.,CSc.
"19506","32-KFKL","11320",Kubíčková,Simona,RNDr.,Ph.D.
"20139","32-KPMS","11320",Sabolová,Radka,RNDr. Ing.,Ph.D.
"24092","32-AUUK","11320",Bursa,Michal,Mgr.,Ph.D.
"24379","32-KPMS","11320",Bártek,Jan,RNDr.,
"24383","32-KPMS","11320",Sotona,Petr,RNDr.,
"19564","32-KFNT","11320",Peksa,Mikuláš,Mgr.,Ph.D.
"21189","32-KAM","11320",Mikula,Tomáš,Mgr.,
"20447","32-KPMS","11320",Smeták,Viktor,,
"25015","32-KPMS","11320",Obdržálková,Ludmila,Mgr.,
"19366","32-KMA","11320",Krepela,KMA,,
"19367","32-KMA","11320",Olhava,KMA,,
"21203","32-SISAL","11320",Hykl,Martin,Bc.,
"19373","32-KNM","11320",Soukup,Ivan,Mgr.,
"20008","32-FUUK","11320",Sigler,Karel,Ing.,DrSc.
"21206","32-SISAL","11320",Tichý,Ondrej,Bc.,
"20674","32-#EXT","11320",Favart,Laurent,Dr.,
"20675","32-#EXT","11320",Stirling,W.J.,Prof.,
"12097","32-UJFAV","11320",Znojil,Miloslav,,DrSc.
"18627","32-OVZS","11320",Cianchi,Andrea,,
"18635","32-KFPP","11320",Vorochta,Michael,doc. Mgr.,Ph.D.
"18673","32-UCJF","11320",Šoltés,Jaroslav,,
"19998","32-#EXT","11320",Montheillet,Frank,Prof.,
"24538","32-MUUK","11320",Meurant,Gerard,prof.,
"24558","32-KPMS","11320",Kadavý,Matěj,Mgr.,
"21521","32-#EXT","11320",Omastová,Mária,Ing.,DrSc.
"21522","32-#EXT","11320",Zmeškal,Oldřich,Prof. Ing.,CSc.
"19813","32-KSI","11320",Kasarda,Ján,RNDr.,
"21626","32-STUD","11320",Kuneš,Jan,Mgr.,Ph.D.
"24647","32-KPMS","11320",Dohnal,Jan,Ing.,
"18582","32-KFNT","11320",Kowalewski,Jozef,Prof.,
"22624","32-KSVI","11320",Vytisková,Zuzana,Mgr.,
"22962","32-KFKL","11320",Klicpera,Milan,doc. RNDr.,Ph.D.
"20553","32-KFNT","11320",Pilcová,Veronika,Mgr.,
"23128","32-#EXT","11320",Kiyoki,Yasushi,Prof.,
"23129","32-CVUT","11320",Žitný,Rudolf,,
"23130","32-#EXT","11320",Badica,Costin,Prof.,
"18957","32-#EXT","11320",Matheron,Ethienne,Prof.,
"21565","32-KDSS","11320",Katedry,Tajemník,,
"24103","32-FUUK","11320",Šloufová,Ivana,doc. RNDr.,Ph.D.
"23043","32-#EXT","11320",Ghezzi,Carlo,,
"24672","32-KMF","11320",Filip,Petr,,CSc.
"61393","32-KPMS","11320",Janský,Petr,prof.,Ph.D.
